date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,AMD,AVGO,ORCL,CRM,ADBE,CSCO,IBM,INTC,QCOM,ACN,NOW,TXN,DIS,CMCSA,NFLX,JPM,GS,BAC,MS,BLK,C,WFC,SCHW,AXP,USB,SPGI,ICE,BK,JNJ,UNH,ABBV,LLY,MRK,TMO,ABT,PFE,DHR,ISRG,GILD,WMT,HD,COST,MCD,NKE,KO,PEP,PG,LOW,TJX,SBUX,BKNG,CAT,DE,BA,GE,UPS,RTX,HON,UNP,CSX,LMT,ETN,XOM,CVX,COP,SLB,EOG,FCX,NEM,NEE,AMT,PLD
2023-09-20,175.49,320.77,133.74,135.29,299.67,42.24,262.59,100.34,83.06,112.87,213.03,535.78,55.5,149.83,34.69,109.22,316.8,114.11,162.1,82.56,42.62,38.63,148.3,336.7,28.55,87.14,683.48,42.3,42.87,56.67,157.23,34.41,386.24,115.35,43.7,162.91,492.13,153.61,569.64,107.31,504.89,100.28,33.62,225.55,291.96,75.82,54.64,310.86,563.83,277.2,94.04,58.44,178.38,153.47,214.91,90.66,95.16,3068.91,278.61,402.33,202.37,91.5929,157.64,74.43,183.2,212.98,31.31,426.95,214.65,116.4,166.69,121.17,59.79,125.5,38.69,40.95,67.35,177.41,120.91
2023-09-21,173.93,319.53,130.44,129.33,295.73,41.02,255.7,96.11,80.84,109.43,208.61,513.88,53.34,147.38,34.65,107.96,312.0,109.91,160.4,82.73,42.81,38.42,147.14,330.24,28.05,84.88,668.83,41.71,42.32,56.01,154.71,33.45,372.31,112.42,43.16,161.66,501.14,153.43,550.13,106.73,501.59,98.93,32.85,221.27,284.35,75.27,53.97,306.76,555.08,271.22,91.59,57.54,175.38,152.14,210.61,89.17,93.1,3036.27,272.03,387.64,199.95,90.1095,155.43,72.64,180.37,211.4,31.02,417.54,210.65,114.76,165.19,119.07,58.82,122.59,37.23,40.52,66.91,169.32,114.55
2023-09-22,174.79,317.01,130.25,129.12,299.08,41.61,244.88,96.2,82.91,109.03,206.43,512.9,53.57,146.91,34.18,107.68,316.09,110.82,160.31,81.25,42.44,37.98,145.73,327.89,27.64,83.29,660.1,40.92,41.23,55.15,153.08,33.38,371.69,110.17,42.7,160.5,506.1,152.74,550.54,106.34,502.79,98.15,32.69,220.16,288.2,75.01,54.12,305.73,558.59,272.22,90.85,57.6,175.27,151.58,210.49,89.16,93.68,3062.54,273.06,380.87,197.71,88.7219,153.78,71.58,178.81,209.24,31.2,413.65,212.66,114.94,166.28,119.16,59.04,122.62,37.15,40.74,67.7,166.21,114.07
2023-09-25,176.08,317.54,131.11,131.27,300.83,42.22,246.99,97.38,83.39,108.3,206.34,511.6,53.48,146.48,34.29,110.43,316.99,111.9,160.9,81.01,42.03,38.48,146.45,328.84,27.6,83.03,657.55,41.02,41.56,55.35,153.23,33.59,371.46,109.18,42.89,160.26,510.28,154.65,552.29,105.84,505.66,97.47,32.98,223.41,293.25,74.83,54.36,306.49,558.62,269.78,90.6,57.0,174.33,150.66,212.5,88.26,92.74,3097.91,274.27,384.39,198.78,89.0967,154.31,72.05,180.77,208.48,31.15,412.9,215.9,116.23,168.71,121.07,59.84,125.65,37.2,40.48,67.47,165.72,113.25
2023-09-26,171.96,312.14,128.56,125.98,298.96,41.91,244.12,95.96,81.62,104.88,202.49,506.3,52.71,143.24,33.83,109.72,310.61,108.93,157.96,80.05,41.44,37.93,144.93,323.82,27.17,82.17,646.72,40.22,40.65,54.2,151.12,33.02,364.07,107.23,42.25,159.02,505.45,153.91,550.01,105.39,501.59,96.23,32.4,219.16,290.74,75.53,54.17,302.54,552.96,267.72,90.17,56.53,172.52,149.32,208.54,87.87,92.0,3060.58,269.52,379.63,195.64,87.6692,151.9,72.26,177.03,204.84,30.62,408.75,211.07,116.41,167.8,120.14,59.13,126.88,36.57,39.4,65.34,162.91,111.5
2023-09-27,170.43,312.79,130.54,125.98,297.74,42.47,240.5,98.07,81.68,104.62,202.73,502.6,53.2,143.17,34.61,109.19,314.38,109.28,158.14,79.9,41.78,37.76,145.78,321.95,27.27,81.65,643.39,40.46,40.86,54.38,149.9,32.52,363.06,108.27,42.17,157.11,503.73,153.13,549.76,103.94,498.29,95.53,32.1,219.33,291.43,75.55,53.91,301.82,563.53,263.64,89.42,55.95,169.57,147.34,206.96,88.11,91.17,3082.66,272.71,384.36,195.46,88.4348,152.41,72.88,177.02,202.4,30.28,408.72,214.36,120.2,171.04,123.09,60.8,129.81,36.55,37.28,59.96,159.69,111.25
2023-09-28,170.69,313.64,132.31,125.98,303.96,43.09,246.38,102.76,83.2,106.15,203.2,504.67,53.88,141.58,35.18,111.1,300.77,110.7,159.09,80.13,42.02,37.64,147.59,325.2,27.56,82.19,645.24,41.2,40.91,54.55,150.23,32.47,368.53,110.82,42.68,156.88,510.1,152.25,544.45,104.3,503.02,98.12,32.09,219.11,296.15,75.42,54.18,303.49,568.63,265.59,89.63,55.81,169.5,146.34,207.78,89.58,91.08,3104.83,276.24,384.73,190.43,89.5912,155.5,72.0,176.3,204.11,30.57,410.96,215.53,119.47,170.59,122.72,60.94,129.47,37.33,37.03,57.08,162.32,112.13
2023-09-29,171.21,315.75,130.86,127.12,300.21,43.5,250.22,102.82,83.06,105.92,202.78,509.9,53.76,140.3,35.55,111.06,307.11,111.79,159.01,81.05,41.54,37.76,145.02,323.57,27.38,81.67,646.49,41.13,40.86,54.9,149.19,33.06,365.41,110.02,42.65,155.75,504.19,149.06,537.13,102.95,506.17,96.85,33.17,219.92,292.29,74.94,53.31,302.16,564.96,263.44,95.62,55.98,169.44,145.86,207.84,88.88,91.27,3083.95,273.0,377.38,191.68,88.1636,155.87,71.97,174.06,203.63,30.75,408.96,213.28,117.58,168.62,119.8,58.3,126.76,37.29,36.95,57.29,164.45,112.21
2023-10-02,173.75,321.8,134.17,129.46,306.82,44.78,251.6,103.27,83.5,106.71,203.71,521.13,54.39,140.8,35.46,111.1,308.26,111.05,159.95,81.67,41.68,38.03,143.77,318.5,26.7,80.41,643.04,40.5,39.61,53.55,149.48,32.14,366.72,109.22,42.07,155.15,514.57,148.25,538.29,102.55,495.79,95.73,33.94,213.74,294.98,74.1,53.37,299.83,571.31,257.75,94.56,55.48,169.17,145.19,205.74,88.68,91.13,3093.76,271.72,373.84,187.83,86.76,155.08,71.34,172.06,202.64,30.54,407.82,210.24,115.63,166.54,117.1,57.94,123.66,36.64,35.54,52.15,161.71,109.5
2023-10-03,172.4,313.39,132.43,124.72,300.94,43.52,246.53,100.08,81.48,104.52,199.83,507.03,53.65,140.39,35.69,110.19,306.23,108.25,157.25,79.54,40.7,37.68,142.71,306.12,25.91,78.02,625.47,39.86,38.67,51.3,145.05,31.34,356.42,107.59,41.32,155.34,509.47,147.43,525.19,101.77,499.61,95.79,33.9,215.7,288.04,73.27,53.03,291.94,565.04,254.49,95.09,54.88,167.7,145.49,200.16,87.85,89.48,3010.79,268.97,372.78,188.92,85.9386,153.75,70.58,170.67,203.78,30.77,403.83,209.05,115.83,166.93,117.6,58.61,124.24,36.34,35.21,52.78,158.1,107.5
2023-10-04,173.66,318.95,135.24,127.0,305.58,44.04,261.16,104.07,82.38,107.08,201.87,518.42,53.45,141.07,35.93,109.85,309.39,109.73,157.97,79.32,40.72,37.69,143.35,308.6,25.94,79.09,636.53,39.81,38.97,51.41,146.63,31.24,362.28,109.03,41.24,155.52,510.62,147.69,531.46,102.17,502.45,95.65,33.31,216.07,290.28,74.74,53.67,292.39,571.8,255.81,95.89,55.04,168.91,145.97,199.59,88.04,91.15,3046.47,265.03,377.0,186.73,86.8079,153.72,70.12,171.95,202.27,30.85,401.33,209.34,111.5,163.04,113.33,55.83,119.36,35.86,35.43,50.62,157.68,108.42
2023-10-05,174.91,319.36,135.07,125.96,304.79,44.69,260.05,102.91,82.39,108.35,202.01,516.44,53.07,141.52,35.89,109.8,309.66,109.43,155.11,80.81,40.3,37.26,142.9,310.5,26.06,79.15,640.3,39.88,39.3,51.06,147.09,31.87,361.28,109.69,41.69,157.14,516.23,147.45,541.48,103.6,498.02,96.2,33.47,216.87,290.09,74.7,53.03,291.7,569.52,252.23,95.79,52.38,160.1,143.8,199.8,87.83,92.37,3018.76,260.8,375.69,186.29,86.7042,153.38,69.38,169.61,200.64,30.41,397.35,203.18,108.99,163.9,113.42,55.4,118.46,35.37,36.35,49.45,158.71,109.03
2023-10-06,177.49,327.26,137.58,127.96,315.43,45.76,260.53,107.24,84.53,109.96,207.36,526.68,53.45,142.03,36.19,110.88,312.19,112.14,157.0,82.94,40.72,38.15,145.1,312.48,26.07,80.33,648.26,40.57,39.69,51.52,149.32,31.86,364.06,110.88,42.15,157.64,524.81,148.24,565.22,103.88,498.55,96.88,33.13,217.23,295.68,74.74,52.14,292.82,557.53,248.22,97.11,53.14,160.29,144.09,199.54,88.56,92.85,3049.44,266.04,378.54,187.38,88.8973,154.27,69.77,173.99,202.46,30.91,400.73,210.19,107.17,162.23,115.33,55.7,120.68,36.67,37.8,50.24,159.57,108.91
2023-10-09,178.99,329.82,138.42,128.26,318.36,45.27,259.67,106.97,85.59,110.32,207.22,529.29,53.92,142.2,36.06,111.8,312.01,112.89,156.72,84.7,41.3,38.6,144.77,312.61,26.31,79.91,643.62,40.74,39.7,51.75,148.82,32.01,366.47,112.13,41.93,158.54,526.51,149.11,571.76,104.5,496.13,96.76,33.2,218.37,294.49,75.06,51.95,295.36,558.97,249.92,96.88,52.88,161.36,143.36,200.74,88.71,92.68,3009.72,271.3,382.94,188.49,87.9324,154.34,72.99,175.74,204.3,31.08,436.53,213.28,110.92,166.72,121.82,58.24,127.24,36.83,37.63,49.32,162.02,109.46
